"date","fruits_veggies","daily_stress","places_visited","core_circle","supporting_others","social_network","achievement","donation","bmi_range","todo_completed","flow","daily_steps","live_vision","sleep_hours","lost_vacation","daily_shouting","sufficient_income","personal_awards","time_for_passion","weekly_meditation","age","gender","work_life_balance_score"
"2018-08-21",1,3,1,1,0,1,1,0,1,0,0,2,1,9,0,10,2,1,0,10,"Less than 20","Male  ",585.5
"2018-08-21",4,2,10,8,5,2,10,5,2,9,6,10,10,8,0,2,2,10,2,10,"51 or more","Female",738.2
"2018-08-21",3,4,5,1,2,5,0,4,2,7,0,7,0,7,10,0,2,0,1,10,"51 or more","Female",616.7
"2018-08-21",1,5,2,1,0,5,4,2,2,10,1,5,0,9,0,7,2,2,0,10,"36 to 50","Male  ",611.6
"2018-08-22",3,1,4,2,2,5,2,0,2,4,3,10,3,7,0,1,2,5,2,4,"21 to 35","Male  ",642.8
"2018-08-22",4,2,5,7,7,7,2,3,1,6,3,5,3,7,10,3,2,5,5,10,"21 to 35","Female",680.9
"2018-08-22",4,1,10,8,10,10,10,5,2,10,2,10,8,7,0,1,2,9,2,10,"51 or more","Male  ",753.3
"2018-08-22",2,3,3,4,0,2,4,1,1,5,1,8,4,7,2,1,1,2,0,7,"Less than 20","Male  ",622
"2018-08-22",5,2,8,8,8,10,10,5,1,10,6,10,10,8,0,2,2,8,6,10,"51 or more","Female",779
"2018-08-22",5,1,10,10,10,10,5,5,1,6,4,8,10,7,0,1,2,10,6,10,"51 or more","Female",773.3
"2018-08-23",3,4,8,5,2,10,3,3,1,7,1,4,3,8,4,2,2,8,1,7,"51 or more","Male  ",674.1
"2018-08-23",1,2,4,9,3,8,5,2,1,8,4,1,3,7,0,1,2,3,0,0,"21 to 35","Female",658
"2018-08-23",3,3,2,5,8,10,6,2,1,4,4,8,2,7,2,3,2,8,8,2,"21 to 35","Male  ",688.3
"2018-08-23",5,2,3,10,5,10,5,2,2,6,5,9,3,8,0,0,2,3,7,7,"21 to 35","Male  ",702.3
"2018-08-23",0,3,5,10,5,10,6,2,2,4,10,5,5,5,3,1,2,3,5,3,"21 to 35","Male  ",665.2
"2018-08-23",3,5,4,3,8,3,1,2,1,8,0,1,1,7,0,0,1,10,0,7,"51 or more","Female",635.9
"2018-08-23",4,0,4,10,9,10,10,4,2,7,6,6,7,9,2,2,2,10,5,7,"Less than 20","Male  ",737.6
"2018-08-24",3,2,10,7,4,8,7,0,1,9,3,6,1,8,0,5,1,5,2,1,"21 to 35","Male  ",662.6
"2018-08-24",5,1,2,8,5,3,10,5,2,10,2,4,0,7,0,1,2,7,2,10,"51 or more","Female",694.3
"2018-08-24",5,2,5,2,2,10,3,1,1,7,10,10,1,7,0,5,1,5,10,10,"21 to 35","Female",692.1
"2018-08-24",5,3,10,6,3,8,2,5,2,9,2,10,3,7,0,2,2,8,1,10,"36 to 50","Female",702.3
"2018-08-24",2,3,10,2,6,6,2,4,1,6,1,10,10,7,0,1,1,7,1,10,"51 or more","Male  ",688.7
"2018-08-24",5,3,10,2,10,8,4,1,2,8,6,5,2,8,3,2,2,5,3,6,"Less than 20","Female",679.4
"2018-08-24",5,3,10,3,4,9,3,0,2,8,4,5,2,8,2,2,2,2,3,7,"Less than 20","Female",662.4
"2018-08-24",2,3,5,1,4,4,0,5,1,0,0,10,10,5,7,1,1,0,2,3,"Less than 20","Male  ",622
"2018-08-24",5,3,10,2,4,6,6,5,1,5,0,10,10,7,0,0,2,10,2,10,"51 or more","Male  ",727.8
"2018-08-24",2,2,5,5,4,6,2,1,1,6,1,4,10,9,0,1,2,4,3,4,"21 to 35","Female",672.6
"2018-08-24",4,2,4,5,1,10,6,3,2,5,1,4,1,8,0,1,2,2,1,7,"21 to 35","Female",655.4
"2018-08-25",5,0,4,3,10,4,2,5,1,8,10,10,10,7,0,1,2,4,7,10,"51 or more","Female",748.2
"2018-08-25",5,0,10,10,10,8,0,3,2,10,10,10,10,6,0,0,2,0,7,10,"51 or more","Female",746.3
"2018-08-25",3,2,9,3,2,2,5,2,2,8,9,8,8,9,0,7,2,6,7,4,"51 or more","Male  ",681.9
"2018-08-25",1,5,3,0,1,4,3,5,1,0,0,10,0,6,0,0,2,3,1,3,"21 to 35","Male  ",625.6
"2018-08-25",4,3,4,8,10,5,5,5,1,4,1,8,4,7,0,4,2,8,2,6,"51 or more","Female",700.2
"2018-08-25",5,3,8,8,10,10,7,5,1,9,2,4,10,7,8,0,2,10,8,10,"51 or more","Female",748.7
"2018-08-25",2,3,2,6,6,7,2,5,2,4,0,1,5,6,0,2,1,6,4,4,"36 to 50","Female",628.9
"2018-08-25",3,3,10,10,10,10,4,3,1,5,5,10,1,6,0,1,2,8,6,9,"21 to 35","Female",732.7
"2018-08-26",0,2,0,2,3,1,2,0,1,0,0,5,0,7,0,5,1,3,0,10,"21 to 35","Male  ",587.4
"2018-08-26",4,2,10,10,10,10,10,5,1,10,4,9,8,7,2,0,2,10,10,7,"51 or more","Male  ",780.3
"2018-08-26",3,2,10,10,10,10,4,3,1,8,3,10,10,8,0,2,2,10,2,10,"36 to 50","Male  ",753.5
"2018-08-26",1,3,4,3,10,4,4,5,1,3,2,3,2,9,0,1,1,5,5,10,"36 to 50","Female",663.9
"2018-08-26",2,5,5,9,5,10,4,0,1,4,1,2,1,7,0,1,2,3,1,5,"36 to 50","Male  ",648
"2018-08-26",3,4,10,5,8,10,5,5,2,5,7,8,5,7,10,1,2,10,10,5,"51 or more","Male  ",703.6
"2018-08-27",3,4,10,8,5,5,3,1,1,7,0,6,2,7,0,1,2,3,4,7,"21 to 35","Male  ",676
"2018-08-27",1,1,5,6,3,4,3,2,2,5,3,1,3,7,7,0,2,7,1,8,"51 or more","Male  ",635.9
"2018-08-27",5,2,10,7,10,10,6,5,2,8,6,8,10,7,0,0,2,8,6,10,"51 or more","Female",754.6
"2018-08-27",2,3,3,3,1,3,1,1,2,1,1,4,2,6,7,0,1,2,1,4,"21 to 35","Female",571.7
"2018-08-27",2,2,1,8,10,4,1,0,2,7,4,5,1,7,0,6,2,6,6,7,"51 or more","Female",650.3
"2018-08-27",2,2,1,4,7,4,1,1,1,3,1,3,1,7,3,7,1,7,3,10,"51 or more","Female",621
"2018-08-27",2,3,10,10,10,4,4,5,1,5,1,6,5,7,0,2,2,10,6,7,"36 to 50","Female",718.5
"2018-08-28",1,5,4,4,8,6,3,2,1,4,2,7,1,6,10,0,1,5,2,7,"21 to 35","Male  ",623.3
"2018-08-28",5,3,5,0,0,0,0,0,1,3,4,10,10,8,0,1,1,10,4,10,"21 to 35","Male  ",661.7
"2018-08-28",3,3,8,5,10,10,7,3,2,5,5,8,5,7,0,5,2,10,2,4,"51 or more","Female",695.1
"2018-08-28",4,3,10,10,10,10,5,5,2,7,3,7,10,7,0,3,2,10,4,7,"36 to 50","Male  ",732.3
"2018-08-28",1,4,1,2,9,10,0,4,2,2,1,7,0,5,7,7,2,8,1,10,"36 to 50","Female",621.4
"2018-08-28",3,2,10,10,3,7,0,1,1,5,2,6,2,7,0,1,2,5,1,7,"21 to 35","Male  ",679.4
"2018-08-28",3,3,6,10,10,10,7,4,1,8,5,8,5,8,10,4,2,10,4,6,"21 to 35","Female",719.1
"2018-08-29",3,1,10,4,10,6,1,3,1,6,5,10,1,8,0,1,2,5,2,6,"36 to 50","Female",705.9
"2018-08-29",5,3,6,5,7,10,4,4,1,7,3,10,3,6,0,1,2,0,5,3,"51 or more","Male  ",700.4
"2018-08-29",5,5,2,0,10,10,1,5,2,8,1,1,0,5,2,5,1,1,3,3,"36 to 50","Female",610
"2018-08-29",4,3,10,10,8,4,2,2,2,5,4,10,3,8,0,5,2,5,2,4,"21 to 35","Female",677
"2018-08-29",5,1,10,4,10,5,6,5,1,9,4,4,5,7,0,0,2,6,5,8,"51 or more","Female",735.1
"2018-08-29",5,4,3,6,4,5,1,5,1,5,2,5,5,7,0,1,2,4,4,4,"51 or more","Female",675.8
"2018-08-29",2,4,2,6,10,10,4,2,2,3,4,2,4,6,2,5,1,4,7,2,"36 to 50","Female",625.7
"2018-08-29",2,3,10,3,6,7,8,1,2,9,1,7,10,8,7,2,1,4,3,7,"51 or more","Female",656
"2018-08-29",5,4,5,7,7,10,2,5,2,5,6,2,7,6,10,5,2,6,1,6,"51 or more","Female",659.7
"2018-08-29",4,1,5,2,2,10,5,1,2,7,8,5,10,7,0,2,2,10,4,10,"51 or more","Female",701.3
"2018-08-29",4,4,10,10,4,5,4,5,1,8,1,6,2,7,0,3,2,10,6,10,"21 to 35","Female",716.8
"2018-08-29",4,1,6,7,9,7,8,2,2,9,4,4,3,8,1,3,2,6,3,9,"21 to 35","Female",697.9
"2018-08-30",3,5,10,5,10,4,7,1,2,2,7,5,1,7,10,10,1,10,5,7,"36 to 50","Female",628.2
"2018-08-30",3,3,3,10,10,8,1,1,1,4,1,2,2,5,7,5,2,2,0,3,"36 to 50","Female",632.3
"2018-08-30",3,4,4,6,5,7,3,5,2,6,2,10,2,7,0,2,1,4,1,5,"21 to 35","Female",646.2
"2018-08-30",2,3,7,10,10,10,8,5,1,10,5,8,3,7,0,0,2,4,5,10,"Less than 20","Male  ",742.7
"2018-08-31",3,2,5,5,7,10,8,4,1,8,3,8,5,7,2,2,2,10,4,8,"36 to 50","Male  ",724
"2018-09-01",0,4,2,3,5,8,2,2,1,1,3,7,2,7,1,0,2,3,2,1,"21 to 35","Male  ",633.7
"2018-09-01",5,3,7,2,7,7,8,3,1,7,6,8,5,6,7,6,1,6,6,8,"21 to 35","Male  ",683
"2018-09-01",3,0,9,10,10,10,5,2,2,7,8,5,10,9,7,1,2,6,4,10,"Less than 20","Male  ",725.5
"2018-09-01",1,5,0,0,6,1,3,0,2,5,2,6,2,7,0,0,1,4,3,5,"21 to 35","Female",591
"2018-09-01",2,2,4,2,2,2,4,2,1,1,2,5,4,7,0,3,2,4,0,3,"21 to 35","Female",633.3
"2018-09-01",3,1,10,10,10,10,10,5,2,7,10,10,10,7,5,0,1,6,9,10,"21 to 35","Male  ",748.2
"2018-09-01",3,5,3,8,5,10,3,4,2,4,5,10,4,7,0,2,1,5,3,10,"21 to 35","Female",664.9
"2018-09-01",2,2,6,10,5,10,7,5,2,10,8,5,5,7,5,10,2,9,6,8,"21 to 35","Female",701.3
"2018-09-01",4,4,5,4,7,7,6,3,1,6,8,4,7,7,7,6,2,7,5,6,"21 to 35","Female",685.8
"2018-09-01",2,2,5,4,3,10,3,3,1,5,4,4,9,8,7,4,1,0,5,8,"21 to 35","Female",653.7
"2018-09-01",1,2,5,10,3,8,5,2,2,6,8,4,7,6,4,1,2,7,5,3,"21 to 35","Female",672
"2018-09-01",1,2,6,5,7,10,2,3,1,2,3,2,1,8,10,5,1,2,2,10,"21 to 35","Female",629.5
"2018-09-01",3,5,5,5,5,4,7,4,2,8,5,8,7,6,8,1,1,8,5,8,"21 to 35","Female",659.2
"2018-09-01",3,3,10,10,10,8,10,5,1,10,2,10,7,8,6,10,2,9,10,8,"21 to 35","Female",745
"2018-09-01",2,3,1,5,4,5,7,3,2,1,3,2,0,8,6,9,1,5,3,7,"21 to 35","Female",597.2
"2018-09-01",1,3,5,5,10,10,10,5,2,7,8,10,10,8,5,5,2,10,10,10,"21 to 35","Male  ",733.1
"2018-09-01",0,2,5,6,0,3,2,1,2,3,2,10,3,6,2,2,1,3,0,4,"21 to 35","Female",600.1
"2018-09-01",2,2,0,4,5,10,2,5,2,2,5,1,4,7,10,4,2,6,2,3,"21 to 35","Female",625.7
"2018-09-01",3,4,10,6,10,10,10,5,2,10,3,3,5,6,5,5,2,10,7,3,"51 or more","Female",700.7
"2018-09-01",2,4,4,8,10,10,8,5,1,6,5,9,7,6,0,5,2,3,7,4,"21 to 35","Female",713.8
"2018-09-01",3,5,1,7,10,10,5,5,1,8,2,6,2,6,2,8,1,10,10,8,"21 to 35","Male  ",684.3
"2018-09-01",5,3,4,5,8,3,6,4,1,8,6,6,5,7,0,3,2,5,3,3,"36 to 50","Female",696.4
"2018-09-01",2,5,0,9,9,7,7,5,2,2,3,6,10,7,7,2,2,10,9,1,"36 to 50","Female",674.3
"2018-09-01",5,3,5,10,10,5,1,5,1,6,0,10,3,8,5,1,2,6,1,3,"36 to 50","Female",694
"2018-09-02",2,1,5,5,7,8,3,5,2,6,7,5,5,8,0,3,2,7,10,6,"21 to 35","Female",701.5
"2018-09-02",4,1,10,3,5,1,4,4,1,6,5,10,7,6,4,1,1,7,4,10,"21 to 35","Male  ",695.3
"2018-09-02",3,2,1,2,6,2,8,3,1,9,3,7,2,5,4,1,2,8,2,8,"36 to 50","Female",675.8
"2018-09-02",3,4,2,3,2,7,2,0,2,7,1,9,3,6,4,1,2,3,1,7,"36 to 50","Female",625.4
"2018-09-02",5,4,6,4,2,3,2,2,2,6,2,3,3,6,10,2,2,3,1,4,"36 to 50","Male  ",612.3
"2018-09-02",3,1,10,5,10,5,4,5,1,10,1,6,0,7,10,0,2,2,1,10,"51 or more","Male  ",691.3
"2018-09-02",2,3,1,8,8,10,4,1,1,8,4,6,3,5,0,3,1,4,0,1,"36 to 50","Female",646.7
"2018-09-02",2,5,7,1,1,4,2,2,2,5,3,10,2,7,10,3,1,6,0,10,"21 to 35","Male  ",603.7
"2018-09-02",2,2,6,4,4,4,4,1,1,8,2,10,2,6,0,0,2,10,2,8,"21 to 35","Male  ",686.8
"2018-09-02",3,5,0,1,2,1,1,1,2,0,0,3,0,2,10,8,1,5,3,0,"51 or more","Female",524.8
"2018-09-02",2,4,5,6,3,10,3,5,2,9,2,7,10,6,0,3,2,10,2,3,"36 to 50","Female",681.1
"2018-09-03",5,1,10,6,10,10,7,5,2,10,10,3,10,8,2,1,2,10,2,7,"36 to 50","Female",747
"2018-09-03",3,4,3,6,10,6,1,5,2,5,1,6,0,7,3,2,2,6,0,7,"51 or more","Male  ",650.5
"2018-09-03",2,4,10,6,2,10,4,3,1,7,4,10,5,7,0,5,2,5,1,3,"21 to 35","Male  ",685.3
"2018-09-03",3,3,7,4,2,2,5,3,2,6,3,10,1,7,8,1,2,9,2,7,"51 or more","Female",653
"2018-09-03",3,4,3,10,10,10,2,5,2,8,6,1,2,9,0,5,1,10,1,5,"36 to 50","Female",665.2
"2018-09-03",2,4,2,10,10,10,1,5,1,6,2,5,5,7,5,10,1,8,2,5,"36 to 50","Male  ",655.4
"2018-09-03",4,3,4,7,4,10,1,2,1,7,0,7,5,7,0,5,2,6,1,5,"36 to 50","Female",674.5
"2018-09-03",5,3,5,10,10,3,10,4,2,8,9,1,10,8,0,2,1,0,7,10,"51 or more","Female",700.7
"2018-09-03",2,5,2,2,4,3,2,0,1,10,1,1,0,10,10,5,1,4,2,10,"21 to 35","Female",597.4
"2018-09-03",2,1,2,5,3,2,1,0,1,7,2,4,7,5,6,1,2,5,7,10,"51 or more","Male  ",656.5
"2018-09-03",5,1,10,5,10,8,10,4,2,10,10,4,10,8,8,1,2,10,9,10,"51 or more","Female",752.3
"2018-09-03",1,2,2,3,2,1,0,0,1,2,0,5,0,9,0,9,2,1,1,4,"36 to 50","Female",596.3
"2018-09-04",2,2,5,4,1,4,2,1,2,4,1,4,5,7,0,0,2,5,5,1,"36 to 50","Male  ",631.4
"2018-09-04",5,3,3,4,10,10,4,5,2,8,5,5,2,7,2,1,2,2,1,6,"21 to 35","Female",679.2
"2018-09-04",3,2,10,8,10,10,3,4,1,7,3,2,5,7,0,1,2,4,5,10,"21 to 35","Female",721.1
"2018-09-04",2,4,5,6,2,5,0,1,1,2,4,2,0,6,0,3,2,7,2,10,"51 or more","Male  ",641
"2018-09-04",5,2,3,5,0,3,0,5,2,6,1,4,0,8,8,1,1,4,1,10,"51 or more","Female",618
"2018-09-04",2,3,8,10,10,3,4,5,2,8,3,5,2,7,4,1,1,4,7,7,"36 to 50","Female",667.3
"2018-09-05",4,3,10,8,7,4,7,3,2,5,4,5,6,7,4,6,2,10,3,6,"36 to 50","Female",682.6
"2018-09-05",5,5,0,2,3,10,1,1,1,0,0,1,0,6,10,1,2,1,0,0,"36 to 50","Female",588.1
"2018-09-05",3,2,8,4,6,8,0,5,2,10,1,3,1,8,0,8,2,6,1,3,"36 to 50","Female",653.5
"2018-09-05",1,4,8,4,2,5,2,0,1,3,0,1,1,7,3,1,2,4,0,9,"21 to 35","Female",624
"2018-09-05",3,5,1,5,9,10,5,1,1,10,2,8,5,5,10,5,2,1,6,1,"36 to 50","Female",650.5
"2018-09-06",5,0,10,10,5,8,4,5,1,8,4,5,10,7,0,0,2,10,5,7,"21 to 35","Male  ",755.7
"2018-09-06",4,3,6,7,7,9,6,3,2,8,8,10,5,8,10,3,2,8,8,8,"51 or more","Female",705.9
"2018-09-06",5,1,10,6,6,8,7,4,1,8,2,8,4,7,5,1,2,10,3,10,"21 to 35","Female",732.5
"2018-09-06",0,3,1,7,2,9,1,0,2,0,0,3,2,6,10,2,2,8,1,1,"36 to 50","Female",585.1
"2018-09-06",4,4,7,10,10,10,10,5,1,10,1,10,5,8,10,0,2,10,1,6,"51 or more","Female",731.4
"2018-09-06",4,5,10,7,10,3,2,4,2,4,2,3,0,7,10,10,2,10,0,1,"36 to 50","Female",622.7
"2018-09-06",5,4,10,10,10,10,2,5,1,9,2,10,2,6,0,1,2,10,5,10,"36 to 50","Female",746.3
"2018-09-06",3,2,6,4,5,10,4,5,2,5,2,5,7,8,0,0,2,4,8,6,"51 or more","Female",693
"2018-09-06",4,1,10,8,5,10,10,5,2,8,3,8,0,6,0,0,1,7,3,10,"51 or more","Female",706.8
"2018-09-06",5,4,4,1,10,9,3,5,2,10,1,6,5,6,0,4,2,4,3,10,"51 or more","Male  ",682.6
"2018-09-07",1,4,2,4,5,4,1,3,1,4,0,3,0,6,0,4,1,2,0,0,"21 to 35","Male  ",591.9
"2018-09-07",3,2,3,2,7,5,2,5,1,5,10,4,2,7,10,2,1,3,1,5,"36 to 50","Female",641.6
"2018-09-07",1,5,6,5,5,7,3,2,1,2,4,6,0,6,7,6,2,3,4,3,"Less than 20","Female",626.5
"2018-09-08",1,1,6,7,5,5,5,2,1,7,2,8,1,7,1,1,2,6,1,7,"51 or more","Female",681.5
"2018-09-08",5,0,8,8,10,5,8,5,1,6,8,8,10,9,0,0,2,10,10,10,"21 to 35","Male  ",785.6
"2018-09-08",3,3,2,2,2,2,0,1,1,2,1,5,1,6,10,10,1,3,2,5,"21 to 35","Male  ",571.9
"2018-09-08",4,5,3,6,10,5,2,5,1,5,1,7,3,6,10,3,2,5,1,2,"21 to 35","Female",650.5
"2018-09-08",4,3,10,5,10,8,10,5,1,3,5,10,3,7,10,1,2,7,4,10,"36 to 50","Male  ",722.7
"2018-09-08",2,2,5,10,6,10,6,1,2,8,1,10,10,7,0,1,2,5,1,7,"36 to 50","Male  ",695.5
"2018-09-08",5,5,10,3,2,5,2,1,1,9,0,10,2,7,0,0,2,3,0,2,"21 to 35","Female",661.5
"2018-09-08",3,3,1,4,1,2,2,0,1,4,3,5,0,5,0,2,1,0,4,4,"Less than 20","Female",602.3
"2018-09-09",0,3,3,2,4,10,3,2,2,7,6,1,2,6,0,2,2,5,2,2,"21 to 35","Male  ",628.9
"2018-09-09",1,3,10,10,3,6,2,5,1,6,3,2,1,8,0,5,2,5,0,7,"36 to 50","Female",672
"2018-09-09",5,2,5,4,10,8,4,2,2,7,3,4,7,6,0,3,2,5,10,9,"51 or more","Female",697.5
"2018-09-10",4,2,7,3,3,5,2,3,1,8,1,7,1,7,0,1,2,4,3,10,"21 to 35","Female",683
"2018-09-10",4,3,5,6,10,8,4,5,1,8,1,3,5,7,2,1,2,10,1,7,"21 to 35","Female",706
"2018-09-10",5,4,7,5,7,5,2,5,2,6,2,6,0,7,3,3,2,9,1,5,"36 to 50","Female",662.4
"2018-09-10",5,2,3,8,10,10,3,1,1,7,5,6,10,6,0,6,2,5,8,7,"36 to 50","Female",716.6
"2018-09-10",3,1,10,3,5,4,10,2,1,5,2,8,10,8,0,2,1,5,5,8,"21 to 35","Male  ",698.7
"2018-09-11",1,1,3,2,0,6,0,1,1,3,4,4,2,7,3,2,2,2,4,6,"Less than 20","Male  ",631.4
"2018-09-11",0,3,1,7,2,10,5,0,2,1,2,10,10,6,10,2,2,10,1,3,"51 or more","Male  ",632.4
"2018-09-11",3,4,0,1,2,7,0,5,2,7,1,10,4,4,10,8,2,6,1,4,"36 to 50","Male  ",609.9
"2018-09-11",4,5,7,3,10,7,6,5,1,9,5,8,5,7,0,10,2,9,5,10,"51 or more","Female",715.5
"2018-09-12",5,0,8,4,5,5,5,2,1,8,6,4,6,8,0,1,2,3,4,7,"Less than 20","Female",709.8
"2018-09-12",5,2,10,8,8,10,9,4,1,10,9,10,8,6,0,2,2,6,6,10,"36 to 50","Male  ",771.8
"2018-09-12",3,3,10,6,1,5,4,5,1,8,2,10,3,9,0,4,2,4,2,2,"21 to 35","Female",687.4
"2018-09-12",5,1,10,5,10,10,10,5,1,8,10,10,10,8,0,2,2,10,10,10,"21 to 35","Male  ",797.7
"2018-09-12",2,3,0,1,5,4,6,1,2,5,3,8,2,8,4,0,2,0,8,5,"51 or more","Male  ",634.1
"2018-09-12",3,4,2,5,5,3,5,3,1,3,1,5,10,6,10,5,2,6,2,1,"51 or more","Female",636.5
"2018-09-12",5,5,1,7,2,7,1,5,1,0,2,8,0,8,10,2,2,3,4,7,"21 to 35","Male  ",646
"2018-09-12",1,0,8,10,6,10,2,3,1,7,7,10,4,9,0,1,2,2,4,10,"Less than 20","Male  ",728.2
"2018-09-13",2,3,3,1,4,10,0,4,1,1,2,3,1,7,8,0,2,0,4,3,"51 or more","Female",626.1
"2018-09-13",5,4,4,8,5,5,3,5,2,3,3,8,1,8,0,1,2,5,6,8,"51 or more","Male  ",680
"2018-09-13",2,3,4,6,10,10,4,5,2,8,5,6,4,6,0,1,2,10,0,5,"36 to 50","Male  ",691.1
"2018-09-13",3,3,4,5,3,3,2,1,2,7,3,5,5,7,5,1,2,5,3,7,"51 or more","Female",640.1
"2018-09-13",5,1,5,10,8,10,7,0,2,5,1,2,5,8,0,2,2,6,4,5,"36 to 50","Female",685.6
"2018-09-14",1,2,1,2,8,5,8,5,2,5,5,5,2,5,5,3,2,5,5,7,"36 to 50","Female",653.3
"2018-09-14",5,3,10,10,10,7,4,3,1,8,2,6,3,8,0,1,2,10,1,8,"51 or more","Female",727.2
"2018-09-14",4,4,4,2,4,3,2,5,1,6,3,10,0,7,5,7,2,5,3,10,"21 to 35","Female",661.5
"2018-09-14",5,1,1,2,2,1,2,1,1,1,3,3,0,6,1,0,2,2,0,6,"51 or more","Female",627.6
"2018-09-15",5,4,3,10,7,10,4,1,2,7,7,5,1,6,0,5,2,10,5,5,"36 to 50","Female",680.7
"2018-09-15",0,1,10,3,10,4,2,5,1,2,1,7,5,9,0,0,2,2,3,8,"Less than 20","Male  ",690.2
"2018-09-16",3,5,5,6,8,10,2,0,2,3,0,4,0,6,10,1,2,8,0,0,"36 to 50","Female",609.1
"2018-09-16",4,3,7,6,5,7,2,5,2,7,4,7,3,6,5,4,1,4,5,4,"51 or more","Female",648.8
"2018-09-16",1,4,2,5,1,3,1,1,1,1,3,2,0,8,5,0,2,2,1,10,"21 to 35","Male  ",614.2
"2018-09-16",5,2,8,5,7,8,3,1,2,7,6,4,8,6,0,1,2,2,3,6,"51 or more","Male  ",682.2
"2018-09-16",4,4,8,10,6,7,4,2,1,6,4,9,3,7,0,1,2,5,3,5,"Less than 20","Female",700.4
"2018-09-16",2,1,2,6,1,2,1,1,1,3,2,3,5,6,3,0,2,2,0,7,"36 to 50","Male  ",632.7
"2018-09-17",2,3,3,5,2,5,3,1,1,2,0,9,0,4,0,0,1,2,0,5,"21 to 35","Male  ",614.8
"2018-09-17",3,2,10,3,5,5,8,1,1,8,1,10,3,8,5,3,2,8,2,8,"Less than 20","Female",692.3
"2018-09-17",4,3,10,7,10,10,6,2,1,8,5,10,1,6,0,6,2,10,6,5,"21 to 35","Female",724.2
"2018-09-17",5,4,10,8,7,10,4,5,1,7,3,5,5,7,0,1,2,10,10,7,"21 to 35","Male  ",740.4
"2018-09-17",4,2,0,4,10,10,3,5,2,9,2,5,2,8,0,0,2,8,6,10,"51 or more","Female",701.5
"2018-09-17",4,2,0,4,10,10,3,5,2,9,2,5,2,8,0,0,2,8,6,10,"51 or more","Female",701.5
"2018-09-17",2,4,6,3,9,7,6,3,2,7,3,10,8,9,9,1,2,10,3,5,"36 to 50","Male  ",680.6
"2018-09-18",5,1,8,4,2,8,3,1,1,2,3,8,1,7,0,5,2,6,4,4,"Less than 20","Female",674.7
"2018-09-18",5,2,7,5,3,10,3,1,1,4,5,3,4,7,10,7,2,2,1,8,"Less than 20","Female",653.3
"2018-09-18",5,4,2,10,3,10,3,0,2,5,2,7,10,8,0,7,2,0,1,3,"Less than 20","Female",647.5
"2018-09-18",4,2,5,5,8,10,4,2,2,8,6,8,5,8,0,6,2,4,3,7,"Less than 20","Female",688.5
"2018-09-18",5,1,8,5,2,8,5,1,1,1,4,8,1,7,0,5,2,5,3,4,"Less than 20","Female",676.4
"2018-09-18",5,0,10,4,0,8,3,0,2,1,2,6,2,8,0,10,2,2,2,1,"Less than 20","Female",630.3
"2018-09-18",4,4,6,7,5,9,6,3,1,7,5,8,5,8,0,7,2,4,4,5,"Less than 20","Female",697
"2018-09-18",2,4,5,4,2,7,8,2,1,6,6,10,7,6,4,7,1,10,2,1,"Less than 20","Female",654.5
"2018-09-18",3,4,4,8,5,10,4,1,1,9,8,7,4,9,7,4,2,6,2,4,"Less than 20","Female",681.7
"2018-09-18",4,3,10,10,10,10,1,5,1,8,1,5,0,9,0,2,2,8,1,5,"Less than 20","Female",713.6
"2018-09-18",2,3,8,10,7,10,7,4,1,8,6,3,3,8,4,3,1,6,3,7,"Less than 20","Female",690.9
"2018-09-18",5,1,8,4,2,8,5,1,1,1,4,8,1,7,0,5,2,5,4,3,"Less than 20","Female",674.7
"2018-09-18",4,3,10,6,5,10,5,2,1,7,2,4,10,9,5,4,2,8,2,3,"Less than 20","Female",696.4
"2018-09-18",5,5,6,10,10,10,5,2,1,5,5,10,5,7,0,3,2,4,2,6,"Less than 20","Female",710.8
"2018-09-18",2,4,5,5,3,10,3,1,1,7,3,5,5,7,0,1,2,3,1,7,"Less than 20","Female",667.3
"2018-09-18",3,2,10,7,7,10,6,2,1,6,7,2,7,8,0,2,1,8,8,7,"Less than 20","Female",711.1
"2018-09-18",3,2,2,8,10,2,3,0,1,4,2,3,3,8,0,1,2,10,3,10,"21 to 35","Male  ",680.7
"2018-09-18",4,5,2,4,10,5,4,5,2,10,3,6,2,5,10,5,2,5,4,10,"36 to 50","Female",653.5
"2018-09-18",3,3,6,8,1,5,3,5,2,10,7,10,4,7,0,4,2,10,1,5,"51 or more","Male  ",688.7
"2018-09-18",3,1,4,7,10,5,2,5,1,6,2,10,7,8,0,1,2,6,1,7,"51 or more","Female",714.4
"2018-09-18",1,2,5,7,5,10,0,1,1,3,4,4,1,9,0,1,1,3,0,6,"21 to 35","Female",642
"2018-09-18",0,4,3,6,5,6,4,3,1,0,0,1,0,10,2,8,1,3,0,1,"21 to 35","Male  ",592.3
"2018-09-18",3,1,2,7,3,10,2,5,1,9,4,7,4,7,0,2,2,4,5,10,"51 or more","Female",710.2
"2018-09-19",4,1,10,5,10,8,8,3,1,7,3,9,2,6,4,3,2,6,5,5,"21 to 35","Female",715.5
"2018-09-19",4,1,3,2,0,2,2,0,1,5,1,7,1,9,10,1,2,0,1,7,"Less than 20","Male  ",623.9
"2018-09-19",3,1,4,3,1,3,2,5,1,4,1,7,3,9,0,0,2,4,0,5,"51 or more","Female",666.4
"2018-09-19",2,0,3,10,10,10,3,0,2,10,3,5,5,8,0,0,2,3,10,10,"Less than 20","Female",706.6
