Survey_ID,Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
14514,9/17/20 7:29,2,4,3,2,4,4,5,3,2,6,5,8,9,6,0,5,2,5,0,0,36 to 50,Female,638.8
14515,9/17/20 7:38,0,5,0,5,6,10,0,5,2,6,0,3,0,5,6,0,2,0,0,2,36 to 50,Female,598.5
14516,9/17/20 7:55,3,4,2,5,10,10,4,2,2,10,8,6,5,7,0,9,1,5,8,5,21 to 35,Female,662.4
14517,9/17/20 8:53,2,0,8,8,4,7,4,1,1,9,8,10,5,8,5,6,2,5,9,9,21 to 35,Male,716.1
14518,9/17/20 9:15,3,5,3,10,9,6,5,5,1,5,5,5,3,5,10,1,1,5,6,5,51 or more,Female,660.1
14519,9/17/20 9:32,4,1,5,10,8,4,4,4,1,9,2,6,2,8,0,1,2,5,2,3,51 or more,Female,701.7
14520,9/17/20 9:46,4,2,5,5,1,5,4,2,1,5,5,10,2,9,3,7,2,3,2,3,21 to 35,Female,661.9
14521,9/17/20 10:31,5,3,2,8,8,8,5,4,2,9,8,7,10,7,0,8,2,5,7,7,21 to 35,Female,708.5
14522,9/17/20 10:32,4,2,7,10,7,10,6,3,1,9,4,5,6,8,7,5,2,4,5,6,36 to 50,Female,708.3
14523,9/17/20 10:58,2,2,2,9,9,5,4,4,2,7,4,5,5,8,6,2,2,6,5,5,51 or more,Female,672.6
14524,9/17/20 11:45,2,4,4,6,9,9,10,4,1,9,10,8,8,4,5,5,2,10,9,4,51 or more,Female,723.4
14525,9/17/20 12:50,1,5,0,5,2,2,2,0,1,1,0,2,1,10,10,9,1,2,0,10,21 to 35,Female,563.6
14526,9/17/20 14:47,1,3,2,5,5,10,3,4,2,3,7,6,5,5,7,1,2,2,10,3,21 to 35,Male,651.8
14527,9/17/20 14:52,2,3,3,5,5,6,4,4,1,3,5,8,2,8,0,3,2,5,3,8,21 to 35,Male,680.0
14528,9/17/20 14:57,4,2,7,10,10,10,10,4,2,10,8,7,5,8,0,2,2,10,8,6,51 or more,Male,749.5
14529,9/17/20 15:21,2,3,3,10,6,5,7,3,2,5,6,3,4,8,4,2,1,4,6,7,21 to 35,Male,651.8
14530,9/17/20 19:20,1,5,2,4,2,4,0,4,1,1,1,5,0,9,10,0,2,2,1,5,21 to 35,Female,608.2
14531,9/18/20 2:04,5,1,8,6,10,6,10,1,1,10,9,9,10,6,1,1,2,10,10,10,51 or more,Female,771.6
14532,9/18/20 2:55,2,1,2,5,7,6,2,1,1,3,1,5,3,7,0,2,1,4,3,7,21 to 35,Female,643.5
14533,9/18/20 4:00,4,4,5,5,7,7,8,3,1,7,8,5,8,7,10,8,2,8,4,6,51 or more,Female,687.7
14534,9/18/20 4:16,5,3,5,8,10,10,7,5,2,9,6,10,1,7,3,4,2,10,7,10,51 or more,Female,729.5
14535,9/18/20 4:16,5,1,10,7,10,5,2,2,1,5,2,10,5,7,0,2,2,5,2,10,36 to 50,Female,717.6
14536,9/18/20 4:19,2,3,10,10,8,10,4,0,1,9,3,8,2,8,1,0,2,5,1,3,21 to 35,Female,697.0
14537,9/18/20 4:19,3,3,3,4,1,5,4,0,1,7,0,4,1,7,0,1,2,5,1,2,21 to 35,Male,636.5
14538,9/18/20 4:20,3,4,7,7,4,8,4,0,1,9,1,4,3,7,0,3,2,6,3,7,21 to 35,Male,673.9
14539,9/18/20 4:20,2,4,10,9,4,7,5,3,1,7,3,2,1,8,1,3,2,4,2,4,21 to 35,Female,672.0
14540,9/18/20 4:21,5,1,10,8,4,8,5,2,1,7,2,8,2,8,0,2,2,6,7,5,21 to 35,Male,717.4
14541,9/18/20 4:25,2,0,0,0,0,1,5,3,2,3,2,1,4,7,0,4,1,3,6,10,21 to 35,Male,610.4
14542,9/18/20 4:30,5,3,7,8,10,4,2,5,1,10,2,4,0,8,0,3,1,3,2,10,21 to 35,Female,684.3
14543,9/18/20 5:13,4,4,4,6,7,10,2,3,2,7,4,5,2,8,0,3,1,3,3,4,21 to 35,Female,645.4
14544,9/18/20 5:45,5,5,10,7,5,5,4,3,1,10,2,6,5,7,3,1,2,10,10,10,21 to 35,Male,721.9
14545,9/18/20 6:16,5,2,0,3,3,5,3,1,1,7,2,8,5,8,5,1,2,3,3,8,51 or more,Female,666.4
14546,9/18/20 6:31,1,3,5,10,8,10,10,4,1,5,6,5,7,9,2,5,2,5,5,5,21 to 35,Female,711.9
14547,9/18/20 6:48,3,1,1,10,10,10,8,5,2,9,5,8,10,7,0,2,2,2,8,10,51 or more,Female,734.2
14548,9/18/20 6:48,4,2,8,5,10,5,10,5,1,7,3,4,0,7,0,0,2,8,3,10,51 or more,Female,723.2
14549,9/18/20 6:57,4,3,1,3,7,5,8,5,2,7,7,5,0,8,4,3,2,10,7,3,36 to 50,Female,676.0
14550,9/18/20 7:24,4,3,2,3,0,2,0,0,1,5,1,3,4,7,0,3,2,3,1,7,36 to 50,Male,626.1
14551,9/18/20 7:59,1,4,0,5,2,6,7,0,2,2,1,2,6,8,0,6,2,4,6,1,36 to 50,Female,610.8
14552,9/18/20 8:16,5,2,5,10,10,2,0,3,1,7,4,5,3,6,0,5,2,10,5,10,51 or more,Female,706.2
14553,9/18/20 8:22,1,3,2,2,2,10,1,1,1,1,5,4,0,7,0,0,1,2,1,8,21 to 35,Female,619.5
14554,9/18/20 8:52,4,2,4,5,5,3,8,3,1,10,3,10,5,5,0,1,2,5,3,6,36 to 50,Female,701.9
14555,9/18/20 9:34,1,5,1,8,2,3,8,1,2,4,0,7,1,8,0,1,2,4,0,1,51 or more,Female,615.2
14556,9/18/20 9:38,2,3,5,5,8,9,8,2,2,4,5,5,6,6,3,3,1,7,4,3,51 or more,Female,650.1
14557,9/18/20 10:20,2,3,4,9,6,6,8,3,2,7,5,7,7,7,1,3,2,3,4,4,36 to 50,Male,677.9
14558,9/18/20 10:51,1,5,5,4,8,3,3,3,2,2,4,10,6,6,10,2,2,3,3,5,36 to 50,Male,629.0
14559,9/18/20 11:28,2,1,4,4,8,7,8,4,2,5,4,6,3,5,1,2,1,8,5,4,36 to 50,Male,662.0
14560,9/18/20 13:35,2,5,1,2,8,10,0,5,2,8,2,5,0,8,4,5,2,5,8,2,36 to 50,Female,638.6
14561,9/18/20 13:46,3,5,1,2,10,10,2,2,2,8,8,5,0,8,4,4,2,5,8,8,36 to 50,Female,660.7
14562,9/18/20 17:44,3,3,4,10,7,10,5,0,2,8,2,6,10,8,0,3,2,5,10,10,36 to 50,Female,703.4
14563,9/18/20 23:46,2,1,10,10,10,10,10,2,1,10,10,10,10,7,0,1,2,10,10,10,36 to 50,Male,789.0
14564,9/19/20 2:51,3,3,6,10,10,10,10,3,2,6,7,6,5,9,3,3,2,10,5,9,21 to 35,Female,722.3
14565,9/19/20 3:22,2,4,0,0,3,3,5,5,2,4,2,10,0,5,10,1,1,5,4,4,21 to 35,Male,598.2
14566,9/19/20 3:30,4,0,10,3,10,5,8,4,1,7,8,10,0,7,0,0,2,10,8,10,51 or more,Male,755.0
14567,9/19/20 4:14,4,1,4,5,3,3,7,4,2,9,3,9,7,8,0,1,2,6,4,4,36 to 50,Male,692.1
14568,9/19/20 4:36,1,5,0,10,10,10,10,1,2,6,5,10,0,5,10,3,1,5,3,0,36 to 50,Female,623.7
14569,9/19/20 5:38,4,3,7,10,10,8,8,5,2,5,6,10,7,7,0,3,2,6,4,5,36 to 50,Female,721.0
14570,9/19/20 6:53,2,1,8,10,8,10,10,5,1,10,8,1,10,9,0,0,2,8,7,0,51 or more,Male,751.9
14571,9/19/20 8:16,1,2,2,7,4,1,0,0,1,9,0,5,0,9,0,4,2,5,4,10,51 or more,Female,649.0
14572,9/19/20 10:02,1,2,5,3,7,3,8,5,2,7,10,10,10,6,5,2,2,8,1,7,21 to 35,Male,693.6
14573,9/19/20 12:31,4,2,2,3,9,6,2,4,1,7,5,3,3,8,0,2,1,3,2,6,21 to 35,Male,663.7
14574,9/19/20 13:31,1,5,0,10,10,10,3,5,1,0,7,1,1,8,10,10,1,6,6,1,36 to 50,Female,622.5
14575,9/19/20 14:22,2,2,4,7,9,8,5,4,2,7,5,4,1,8,8,3,2,5,8,3,36 to 50,Female,667.3
14576,9/19/20 14:23,1,5,0,10,10,10,6,5,1,1,2,1,1,7,10,10,1,8,5,4,36 to 50,Female,625.7
14577,9/19/20 14:57,2,4,10,7,5,3,10,3,1,5,2,8,1,8,10,3,2,10,2,4,21 to 35,Male,673.2
14578,9/19/20 14:57,5,5,5,3,10,8,10,0,1,4,2,8,1,8,2,10,1,10,3,10,21 to 35,Female,666.4
14579,9/19/20 14:58,4,3,5,6,3,4,3,5,2,7,2,5,3,6,3,3,2,7,2,9,21 to 35,Female,662.0
14580,9/19/20 15:58,2,2,1,4,5,10,5,4,2,8,10,6,3,7,10,1,2,5,9,7,21 to 35,Male,677.7
14581,9/19/20 17:20,3,3,4,10,10,10,10,5,1,5,7,10,5,7,0,1,2,10,10,5,36 to 50,Female,755.0
14582,9/19/20 23:10,2,2,3,6,2,8,8,5,1,4,3,7,10,6,0,8,2,5,1,7,36 to 50,Male,686.2
14583,9/19/20 23:21,2,1,5,5,8,4,5,4,1,7,4,3,7,8,1,1,1,8,7,7,36 to 50,Male,692.6
14584,9/20/20 0:26,4,3,2,5,5,8,3,2,2,5,5,10,8,8,8,9,1,3,8,10,21 to 35,Female,648.1
14585,9/20/20 2:42,3,4,10,6,5,10,10,5,1,8,2,7,5,8,0,2,2,10,5,9,36 to 50,Female,735.9
14586,9/20/20 4:45,5,5,6,1,10,10,0,5,2,5,1,10,0,7,1,1,2,2,2,1,36 to 50,Male,654.7
14587,9/20/20 7:01,3,3,5,4,10,6,9,4,1,5,4,4,2,7,7,2,2,9,4,9,21 to 35,Female,694.3
14588,9/20/20 7:03,3,3,3,3,3,10,4,3,2,4,3,6,1,6,0,1,2,8,4,7,21 to 35,Female,660.5
14589,9/20/20 7:39,5,1,10,9,3,3,10,3,1,2,8,10,5,6,0,0,2,10,2,1,36 to 50,Male,722.5
14590,9/20/20 8:23,5,3,3,6,10,10,5,2,2,7,5,10,2,7,10,2,2,4,5,4,21 to 35,Female,673.4
14591,9/20/20 9:34,3,3,6,8,8,8,6,2,2,5,1,9,7,7,0,5,1,7,2,6,36 to 50,Female,664.7
14592,9/20/20 10:29,3,1,10,5,2,4,4,1,2,7,1,1,1,8,0,10,1,3,1,7,36 to 50,Female,614.0
14593,9/20/20 11:37,1,4,0,0,2,4,2,1,1,3,3,5,0,6,10,0,2,2,2,3,51 or more,Female,594.0
14594,9/20/20 12:21,1,4,2,6,3,2,3,3,2,5,4,2,5,5,10,2,2,9,8,6,36 to 50,Female,627.2
14595,9/20/20 12:49,2,2,2,10,10,10,8,3,2,6,6,10,5,7,0,3,1,7,7,7,21 to 35,Female,697.2
14596,9/20/20 12:54,3,3,6,8,10,5,6,1,2,6,3,9,5,6,5,4,2,10,2,10,51 or more,Female,681.5
14597,9/20/20 13:31,5,2,7,5,5,8,1,3,1,8,5,5,1,8,0,5,2,5,1,3,21 to 35,Female,681.1
14598,9/20/20 14:57,2,2,2,10,10,10,2,5,1,10,4,2,1,7,0,5,1,10,5,10,21 to 35,Female,695.6
14599,9/20/20 17:24,2,4,6,3,9,10,8,4,1,7,4,8,5,6,0,5,2,7,6,7,51 or more,Male,708.5
14600,9/20/20 19:32,4,2,6,10,10,10,10,5,2,8,3,3,5,9,0,2,2,5,4,7,36 to 50,Female,720.0
14601,9/21/20 0:26,4,3,2,6,4,10,4,0,2,7,1,4,2,8,0,5,2,10,2,5,36 to 50,Male,652.0
14602,9/21/20 1:56,2,2,10,10,10,10,10,5,2,8,5,5,10,6,0,5,2,10,5,10,36 to 50,Female,740.2
14603,9/21/20 3:28,2,3,8,10,5,4,5,2,1,4,5,5,3,10,0,7,2,8,3,8,36 to 50,Female,688.3
14604,9/21/20 3:43,2,2,3,3,10,6,1,5,1,10,1,3,5,8,0,3,2,2,2,3,36 to 50,Female,672.2
14605,9/21/20 3:56,2,2,3,5,3,4,3,1,2,7,1,9,10,7,0,1,2,3,1,7,21 to 35,Male,656.2
14606,9/21/20 5:06,1,5,2,4,4,4,5,3,2,6,2,5,7,6,6,8,2,10,3,4,36 to 50,Female,624.6
14607,9/21/20 6:34,4,1,3,7,5,7,9,4,2,8,9,10,7,8,0,1,2,7,8,8,51 or more,Male,733.1
14608,9/21/20 8:05,2,3,2,8,4,7,5,2,2,7,3,5,3,6,0,5,2,8,2,5,51 or more,Male,651.8
14609,9/21/20 9:03,1,3,4,5,3,10,4,3,2,9,4,6,3,7,0,5,2,1,6,7,51 or more,Female,659.0
14610,9/21/20 9:28,4,2,7,5,6,7,5,4,2,9,2,6,5,8,0,2,2,5,4,5,51 or more,Female,689.8
14611,9/21/20 9:29,4,0,8,7,8,7,6,4,2,10,10,8,8,8,6,1,2,2,8,8,36 to 50,Male,729.3
14612,9/21/20 10:22,2,4,5,4,6,3,7,3,1,10,0,5,3,9,5,7,2,7,1,2,36 to 50,Female,652.4
14613,9/21/20 11:33,1,2,3,8,10,5,4,2,1,9,10,6,5,6,7,1,2,10,8,7,21 to 35,Female,708.1
14614,9/21/20 13:09,2,5,0,1,5,4,1,1,2,4,2,3,0,7,10,8,1,2,10,2,21 to 35,Male,561.5
14615,9/21/20 14:16,2,3,3,6,8,10,3,3,2,1,7,10,5,7,7,7,2,4,8,10,21 to 35,Female,670.0
14616,9/21/20 16:24,3,2,3,6,6,6,6,2,2,6,4,3,5,8,10,2,2,5,5,10,21 to 35,Female,660.3
14617,9/21/20 17:05,3,2,10,7,3,10,3,2,1,8,2,5,1,7,8,1,2,4,1,7,21 to 35,Male,674.1
14618,9/21/20 18:25,4,5,1,1,10,10,0,5,1,8,4,9,0,6,10,0,1,1,0,1,21 to 35,Female,630.5
14619,9/21/20 18:57,5,2,10,5,10,2,10,0,1,8,4,5,1,7,0,2,1,10,1,7,21 to 35,Male,689.4
14620,9/21/20 20:40,2,3,0,4,4,5,3,3,2,4,1,5,1,7,10,2,2,2,1,7,36 to 50,Female,607.8
14621,9/21/20 21:27,5,4,3,10,10,4,0,5,1,6,1,6,0,7,10,10,2,3,0,10,51 or more,Female,652.2
14622,9/22/20 4:03,3,3,1,6,5,6,3,3,2,2,5,1,5,6,0,2,1,4,5,6,36 to 50,Male,628.9
14623,9/22/20 5:31,2,5,10,5,10,10,10,5,2,9,4,5,5,5,5,1,2,10,3,4,36 to 50,Male,695.8
14624,9/22/20 6:00,2,5,10,4,10,10,10,5,2,9,4,5,5,5,5,1,2,10,3,3,36 to 50,Male,692.4
14625,9/22/20 6:05,3,3,7,10,9,9,10,4,2,5,5,8,7,7,5,6,2,7,8,6,21 to 35,Female,708.7
14626,9/22/20 6:27,1,2,2,7,9,7,5,3,2,3,2,2,1,7,0,1,1,7,3,6,21 to 35,Female,637.8
14627,9/22/20 7:58,3,5,2,10,5,10,0,5,1,9,1,5,1,5,3,8,1,5,2,10,36 to 50,Male,648.2
14628,9/22/20 8:27,3,3,1,4,8,10,1,5,2,9,3,8,2,7,5,2,1,2,2,10,51 or more,Female,649.2
14629,9/22/20 8:48,0,3,1,5,1,5,3,1,2,5,5,6,10,7,10,2,1,4,6,8,21 to 35,Female,614.8
14630,9/22/20 9:47,4,3,5,2,10,1,3,3,1,6,1,4,5,7,5,2,2,3,5,7,36 to 50,Male,665.4
14631,9/22/20 10:08,2,1,3,10,10,10,3,5,2,5,8,10,5,9,0,2,2,2,4,9,36 to 50,Female,714.6
14632,9/22/20 10:38,2,3,1,7,4,2,10,1,2,7,2,3,2,8,0,1,1,10,1,9,Less than 20,Female,639.9
14633,9/22/20 11:09,3,4,0,7,10,10,4,5,2,3,1,9,0,8,0,1,2,7,4,5,21 to 35,Female,675.1
14634,9/22/20 11:30,4,5,2,2,5,4,2,5,2,2,3,6,0,6,0,6,2,3,1,5,51 or more,Female,619.7
14635,9/22/20 12:04,1,3,0,0,6,5,2,2,2,2,1,6,0,6,10,0,1,5,0,2,36 to 50,Female,572.1
14636,9/22/20 13:21,0,1,1,3,10,8,3,3,2,7,4,1,4,9,10,3,2,5,2,4,36 to 50,Female,634.6
14637,9/22/20 14:22,2,2,1,1,2,1,0,4,2,7,1,8,5,9,0,9,1,1,1,8,21 to 35,Male,605.4
14638,9/22/20 16:23,3,0,0,3,2,2,3,0,1,2,1,5,0,9,0,0,1,5,10,6,Less than 20,Male,638.8
14639,9/22/20 22:35,1,4,1,3,1,5,2,1,2,5,2,1,0,7,5,2,1,7,3,5,21 to 35,Female,581.5
14640,9/22/20 23:23,1,3,7,2,3,9,6,2,1,7,2,7,5,8,10,8,2,4,2,5,21 to 35,Female,647.5
14641,9/23/20 0:23,3,3,6,10,7,6,5,5,1,7,0,10,10,7,4,4,2,5,4,7,36 to 50,Female,710.8
14642,9/23/20 4:01,2,5,2,4,2,7,0,4,2,8,1,2,4,8,0,5,1,1,1,9,36 to 50,Female,607.4
14643,9/23/20 5:39,1,4,2,4,10,9,1,3,2,8,5,5,5,7,3,4,2,10,2,7,51 or more,Female,662.2
14644,9/23/20 6:47,1,2,0,6,6,8,10,5,1,5,5,1,7,6,10,5,1,3,8,5,21 to 35,Female,652.7
14645,9/23/20 7:12,4,5,3,4,10,10,5,5,2,4,8,5,10,8,10,2,2,2,3,5,36 to 50,Female,670.9
14646,9/23/20 7:21,2,3,0,6,2,2,5,0,2,2,3,1,5,8,5,1,1,5,1,0,21 to 35,Female,583.4
14647,9/23/20 8:25,4,4,3,5,6,5,5,4,2,6,5,3,5,5,4,6,2,6,6,6,51 or more,Male,654.6
14648,9/23/20 8:47,4,3,5,10,10,10,2,0,2,9,3,9,2,8,0,2,2,4,4,6,21 to 35,Female,687.0
14649,9/23/20 9:18,4,2,2,10,7,6,2,2,2,7,3,10,3,7,0,3,2,4,5,6,21 to 35,Female,678.5
14650,9/23/20 10:23,4,3,10,10,10,10,5,3,1,8,4,6,5,8,0,3,2,5,8,4,21 to 35,Male,730.6
14651,9/23/20 12:39,5,5,10,2,4,10,5,5,1,3,2,10,10,7,0,2,2,0,4,9,21 to 35,Male,707.4
14652,9/23/20 12:53,2,5,2,2,7,10,5,3,1,3,3,7,5,6,3,1,2,8,5,6,51 or more,Male,674.3
14653,9/23/20 13:55,4,4,2,3,9,2,2,5,1,7,2,5,1,7,0,3,2,3,3,7,21 to 35,Female,665.6
14654,9/23/20 14:38,4,3,2,10,6,3,2,2,2,8,3,2,4,8,0,3,1,7,3,5,21 to 35,Female,641.4
14655,9/23/20 14:54,5,2,10,8,2,7,5,2,1,10,2,6,5,8,0,2,2,3,3,10,Less than 20,Female,711.9
14656,9/23/20 14:55,5,3,10,10,10,5,10,5,1,9,2,10,5,7,0,1,2,10,8,8,51 or more,Female,763.5
14657,9/23/20 15:28,5,3,6,8,6,10,5,2,1,8,2,10,5,8,0,0,2,10,6,7,Less than 20,Female,733.1
14658,9/23/20 16:29,3,4,10,5,10,2,9,1,1,8,1,10,4,8,4,3,1,10,1,2,Less than 20,Female,671.9
14659,9/23/20 16:47,2,5,1,0,4,2,2,5,1,5,1,2,1,5,7,4,2,4,3,10,21 to 35,Male,618.7
14660,9/23/20 16:57,1,3,0,1,2,2,3,4,1,3,1,1,5,7,0,10,1,2,2,5,21 to 35,Female,593.4
14661,9/23/20 18:52,3,1,7,7,5,4,6,2,1,8,1,3,2,8,0,1,2,5,5,4,36 to 50,Female,685.8
14662,9/23/20 20:45,5,2,4,8,10,10,9,4,1,9,1,10,0,7,5,8,2,8,2,10,51 or more,Female,715.9
14663,9/23/20 20:49,5,2,4,8,10,10,8,4,1,9,1,10,0,7,5,4,2,8,2,10,51 or more,Female,721.0
14664,9/23/20 22:07,5,5,4,4,10,10,3,2,2,9,1,1,7,7,5,0,2,5,0,1,51 or more,Female,649.5
14665,9/23/20 22:38,4,2,3,2,1,10,1,0,1,7,0,7,1,7,0,4,2,4,2,8,51 or more,Male,654.1
14666,9/23/20 23:02,5,1,10,10,3,4,7,5,1,8,3,1,6,7,0,0,2,2,10,2,21 to 35,Male,717.5
14667,9/23/20 23:10,5,1,10,10,4,7,7,5,1,8,1,1,6,7,0,3,2,1,10,1,21 to 35,Male,712.4
14668,9/24/20 1:19,3,3,4,7,6,10,0,5,1,6,6,6,7,8,3,0,2,6,0,9,21 to 35,Female,703.4
14669,9/24/20 1:44,3,3,4,10,9,10,3,4,2,8,4,10,0,5,0,7,2,10,8,7,36 to 50,Female,698.5
14670,9/24/20 2:38,3,4,0,10,8,8,4,4,1,5,9,10,4,7,3,4,2,6,4,7,Less than 20,Female,702.3
14671,9/24/20 2:41,4,4,0,9,7,8,5,3,1,5,8,10,3,7,3,4,2,5,4,5,Less than 20,Female,692.1
14672,9/24/20 2:56,5,4,0,4,10,10,3,3,1,3,0,2,2,7,0,7,2,7,0,0,51 or more,Female,646.3
14673,9/24/20 3:38,1,2,2,6,6,5,4,2,1,10,6,4,5,8,5,1,2,6,6,5,51 or more,Female,680.9
14674,9/24/20 6:58,4,3,2,4,10,10,5,3,2,6,4,6,6,7,0,2,2,7,6,7,51 or more,Female,693.0
14675,9/24/20 7:39,2,2,10,10,10,10,5,5,2,8,8,10,4,8,2,4,2,5,7,10,21 to 35,Female,733.1
14676,9/24/20 7:54,2,3,5,2,10,10,3,5,2,5,8,5,5,8,0,3,2,5,6,10,21 to 35,Female,694.7
14677,9/24/20 9:27,5,4,0,2,10,10,3,1,2,8,6,5,2,8,10,2,2,8,7,5,51 or more,Male,659.0
14678,9/24/20 10:28,3,2,5,0,1,1,0,0,1,0,0,1,0,8,10,8,2,0,0,0,51 or more,Male,563.0
14679,9/24/20 10:31,5,1,6,8,10,10,7,5,1,10,7,10,9,8,0,1,2,10,10,5,51 or more,Female,780.7
14680,9/24/20 11:23,3,3,4,5,4,4,4,0,1,8,3,10,5,6,5,6,2,0,5,6,21 to 35,Male,654.5
14681,9/24/20 14:21,1,3,0,5,4,8,5,1,1,5,5,2,2,6,0,9,2,7,3,4,36 to 50,Female,639.3
14682,9/24/20 15:35,1,5,1,2,2,1,0,0,1,4,1,1,0,6,0,5,2,2,0,3,51 or more,Female,579.6
14683,9/24/20 15:35,1,4,7,7,4,4,5,1,1,8,1,8,2,7,0,1,1,4,3,5,36 to 50,Female,649.2
14684,9/24/20 17:20,2,2,3,5,6,10,7,3,2,6,7,8,10,8,0,4,1,7,10,9,36 to 50,Female,697.0
14685,9/25/20 0:49,2,1,3,4,0,3,2,0,2,3,4,7,0,8,0,0,1,2,1,3,21 to 35,Female,601.6
14686,9/25/20 3:54,2,2,2,4,4,10,4,3,2,5,7,4,9,7,5,5,2,5,6,2,21 to 35,Female,656.9
14687,9/25/20 4:36,2,4,6,4,4,7,5,5,1,6,7,6,2,5,0,5,1,8,3,5,36 to 50,Female,663.7
14688,9/25/20 4:36,3,4,2,4,6,8,6,3,2,6,5,5,5,8,10,3,2,5,3,6,36 to 50,Female,648.8
14689,9/25/20 4:53,0,5,0,5,5,10,4,1,2,7,6,2,5,7,0,10,1,5,2,5,51 or more,Female,605.5
14690,9/25/20 5:26,3,5,4,6,6,6,8,5,1,8,1,10,10,5,5,8,2,10,6,5,21 to 35,Female,696.8
14691,9/25/20 5:39,1,4,1,7,8,4,5,5,2,7,3,1,5,8,4,4,2,6,1,2,36 to 50,Female,637.8
14692,9/25/20 5:45,0,5,0,2,10,10,5,5,1,8,3,8,2,5,10,3,2,3,10,7,51 or more,Female,665.8
14693,9/25/20 6:27,5,4,7,3,2,6,1,2,2,8,3,6,2,7,0,3,1,4,0,5,21 to 35,Male,626.7
14694,9/25/20 6:34,2,1,4,4,1,10,2,5,2,6,2,10,2,6,0,1,2,2,4,5,21 to 35,Female,664.7
14695,9/25/20 6:44,3,5,4,10,10,10,4,2,1,9,4,5,2,6,5,3,2,5,1,2,21 to 35,Female,672.2
14696,9/25/20 7:26,3,3,10,8,10,10,10,5,2,8,8,6,10,6,3,3,2,10,5,5,21 to 35,Female,733.6
14697,9/25/20 8:22,4,5,7,2,3,8,5,3,1,0,1,10,1,5,6,7,1,3,1,5,51 or more,Male,618.6
14698,9/25/20 8:38,3,2,9,10,10,10,10,5,1,8,6,10,5,7,1,3,2,10,7,10,21 to 35,Male,768.6
14699,9/25/20 8:57,3,3,5,5,5,10,10,3,2,6,2,10,2,7,2,2,2,10,1,2,21 to 35,Female,678.5
14700,9/25/20 9:14,3,4,3,4,10,5,10,5,2,5,1,4,0,6,10,1,1,10,0,3,51 or more,Female,627.8
14701,9/25/20 9:25,1,2,6,3,3,6,2,2,2,7,1,10,0,7,0,6,2,5,0,4,36 to 50,Female,632.6
14702,9/25/20 10:36,0,3,6,6,4,7,7,2,1,9,9,6,2,8,7,1,2,6,8,7,51 or more,Male,691.5
14703,9/25/20 12:23,5,2,6,8,6,9,4,5,2,9,6,10,4,7,0,2,2,7,8,10,51 or more,Female,731.2
14704,9/25/20 12:27,2,3,6,10,5,10,5,2,1,8,5,10,1,8,7,4,2,10,4,4,51 or more,Female,695.7
14705,9/25/20 17:46,4,5,4,4,5,5,4,2,1,3,5,4,3,6,8,1,2,4,2,5,21 to 35,Female,643.1
14706,9/25/20 21:11,1,2,7,5,10,10,7,5,1,8,4,9,0,9,0,4,2,10,1,10,36 to 50,Female,724.6
14707,9/26/20 4:04,4,2,5,1,2,2,2,2,2,7,3,2,0,7,0,1,1,3,3,5,21 to 35,Female,612.3
14708,9/26/20 4:20,5,2,6,2,0,4,5,0,1,5,1,7,2,6,0,10,2,10,3,7,Less than 20,Male,655.6
14709,9/26/20 4:22,2,3,4,3,1,4,1,0,1,6,1,2,1,8,4,2,2,3,3,5,Less than 20,Male,621.0
14710,9/26/20 4:52,1,4,0,7,2,3,1,2,1,5,1,2,2,7,10,2,2,6,0,0,51 or more,Male,600.4
14711,9/26/20 5:31,4,2,7,10,10,8,3,4,2,7,8,10,7,7,4,3,2,7,8,7,51 or more,Female,724.4
14712,9/26/20 7:43,4,3,3,2,3,10,1,2,2,5,1,4,1,7,3,4,2,10,2,7,36 to 50,Female,639.9
14713,9/26/20 9:15,2,2,0,3,0,2,2,0,1,3,4,8,0,7,0,6,1,1,3,7,21 to 35,Male,605.0
14714,9/26/20 10:12,1,3,8,1,1,2,2,2,1,7,3,1,2,8,0,1,1,0,3,2,51 or more,Female,612.3
14715,9/26/20 10:56,5,1,6,10,8,10,5,5,2,10,8,10,7,8,0,2,2,8,10,10,51 or more,Female,762.0
14716,9/26/20 11:30,1,2,2,5,6,4,3,3,1,8,3,1,10,7,0,10,2,5,0,10,51 or more,Female,661.4
14717,9/26/20 12:40,4,3,4,10,10,10,4,3,2,10,7,6,10,7,0,3,2,10,5,7,51 or more,Female,725.3
14718,9/26/20 13:01,3,4,0,9,10,4,4,4,1,9,0,10,0,7,0,0,1,6,0,3,36 to 50,Female,663.2
14719,9/26/20 13:42,2,3,1,2,6,2,0,1,2,5,1,1,0,5,10,2,2,10,1,2,51 or more,Female,586.2
14720,9/26/20 15:40,5,5,4,8,10,10,3,5,1,8,1,7,5,7,10,2,2,10,1,10,51 or more,Male,703.4
14721,9/26/20 16:05,3,5,10,2,2,3,1,1,1,7,2,8,1,6,0,3,2,4,3,10,21 to 35,Male,655.8
14722,9/26/20 18:46,0,2,0,0,3,4,3,5,2,2,2,2,10,8,0,1,2,8,0,10,36 to 50,Female,643.1
